step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,pid_error,pid_P,pid_I,pid_D,pid_integral,pid_model_raw,pid_static_bias,elapsed_s
10,1786853042.5618632,-3.9189647765235094,0.0,0.0,1.058556311220687,-2.3782386907720543,312.85940265024715,1.0809226741910307,0.35,0.315,0.15,True,0.015675859106094037,True,0.0,0.0,0.0,0.0,0.480675859106094,0.480675859106094,False,0.480675859106094,0.07510000432375818,3.9189647765235094,1.9594823882617547,0.25,0.007045547625788794,5.0,0.35,0.0,1.5054736137390137
11,1786853042.7121153,-4.049243777429932,0.0,0.0,1.0440820017624637,-2.571924241293466,312.6293504928577,1.045219004283822,0.35,0.315,0.15,True,0.01619697510971973,True,0.0,0.0,0.0,0.0,0.4811969751097197,0.4811969751097197,False,0.4811969751097197,0.07360000017797574,4.049243777429932,2.024621888714966,0.25,0.014273037705669386,5.0,0.35,0.0,1.6557257175445557
12,1786853042.8621616,-3.6973113144562775,0.0,0.0,1.0546108197080002,-2.0133297223712074,312.4214373225608,1.0664634482595412,0.35,0.315,0.15,True,0.01478924525782511,True,0.0,0.0,0.0,0.0,0.47978924525782507,0.47978924525782507,False,0.47978924525782507,0.07410000398522243,3.6973113144562775,1.8486556572281387,0.25,-0.028565118565840243,5.0,0.35,0.0,1.805772066116333
13,1786853043.0122573,-3.5388853232781576,0.0,0.0,0.9533675854925201,-1.9378350762483165,312.13596595853886,0.9173179059750539,0.35,0.315,0.15,True,0.01415554129311263,True,0.0,0.0,0.0,0.0,0.4791555412931126,0.4791555412931126,False,0.4791555412931126,0.07360000017797574,3.5388853232781576,1.7694426616390788,0.25,-0.023355961413043257,5.0,0.35,0.0,1.9558677673339844
14,1786853043.1623194,-3.752778409184064,0.0,0.0,0.9542478146583648,-2.3112934809045202,311.915605077114,0.961965333732895,0.35,0.315,0.15,True,0.015011113636736257,True,0.0,0.0,0.0,0.0,0.4800111136367362,0.4800111136367362,False,0.4800111136367362,0.07439999899361283,3.752778409184064,1.876389204592032,0.25,0.012956566260638293,5.0,0.35,0.0,2.1059298515319824
15,1786853043.312795,-3.411460885982503,0.0,0.0,0.8926651992070335,-1.7320285537997588,311.69560547568796,0.8736129277313454,0.35,0.315,0.15,True,0.013645843543930012,True,0.0,0.0,0.0,0.0,0.47864584354392997,0.47864584354392997,False,0.47864584354392997,0.07539999933214858,3.411460885982503,1.7057304429912514,0.25,-0.027969332287287565,5.0,0.35,0.0,2.2564053535461426
16,1786853043.4632752,-3.9259470597190407,0.0,0.0,0.7782062160149779,-2.6132877405097674,311.46349342493386,0.7364926440789793,0.35,0.315,0.15,True,0.01570378823887616,True,0.0,0.0,0.0,0.0,0.4807037882388761,0.4807037882388761,False,0.4807037882388761,0.10730000212788582,3.9259470597190407,1.9629735298595203,0.25,0.03962790986255726,5.0,0.35,0.0,2.4068856239318848
17,1786853043.6133344,-3.9588159174611586,0.0,0.0,0.9167588786477564,-2.4397491771114197,311.2213226398822,0.9834788692081153,0.35,0.315,0.15,True,0.015835263669844633,True,0.0,0.0,0.0,0.0,0.4808352636698446,0.4808352636698446,False,0.4808352636698446,0.07419999747071415,3.9588159174611586,1.9794079587305793,0.25,0.014956133014698182,5.0,0.35,0.0,2.5569448471069336
18,1786853043.763662,-3.163593266873895,0.0,0.0,0.8934092250405055,-1.2896301658115639,310.96295743397667,0.8907425086408519,0.35,0.315,0.15,True,0.01265437306749558,True,0.0,0.0,0.0,0.0,0.47765437306749553,0.47765437306749553,False,0.47765437306749553,0.07639999967068434,3.163593266873895,1.5817966334369475,0.25,-0.06973394081706846,5.0,0.35,0.0,2.707272529602051
19,1786853043.9137583,-3.7423000169147507,0.0,0.0,1.1242134685663496,-2.4571638018358994,310.7651432619378,1.2304698509380225,0.35,0.315,0.15,True,0.014969200067659004,True,0.0,0.0,0.0,0.0,0.479969200067659,0.479969200067659,False,0.479969200067659,0.09000000136438757,3.7423000169147507,1.8711500084573753,0.25,0.033092447758692654,5.0,0.35,0.0,2.8573687076568604
20,1786853044.0642676,-4.296648337786688,0.0,0.0,0.9802539205869288,-3.001072795921157,310.5072717738773,0.9258972494563452,0.35,0.315,0.15,True,0.01718659335114675,True,0.0,0.0,0.0,0.0,0.4821865933511467,0.4821865933511467,False,0.4821865933511467,0.08090000483207405,4.296648337786688,2.148324168893344,0.25,0.06166691094232193,5.0,0.35,0.0,3.007878065109253
21,1786853044.2147725,-4.1261908661760796,0.0,0.0,0.9179321292134612,-2.5199842703894593,310.30186346775514,0.8985630680568576,0.35,0.315,0.15,True,0.01650476346470432,True,0.0,0.0,0.0,0.0,0.4815047634647043,0.4815047634647043,False,0.4815047634647043,0.079699995694682,4.1261908661760796,2.0630954330880398,0.25,0.002590709265706479,5.0,0.35,0.0,3.1583828926086426
22,1786853044.365272,-3.959284695561003,0.0,0.0,0.9979686262028293,-2.3546000859153233,310.0681747268736,1.0396102600588697,0.35,0.315,0.15,True,0.015837138782244013,True,0.0,0.0,0.0,0.0,0.480837138782244,0.480837138782244,False,0.480837138782244,0.0827999974717386,3.959284695561003,1.9796423477805014,0.25,-0.014800696477695217,5.0,0.35,0.0,3.308882474899292
23,1786853044.515579,-3.739204716741217,0.0,0.0,0.9404794439433377,-2.1117313321506623,309.86337768394435,0.923181500978438,0.35,0.315,0.15,True,0.014956818866964868,True,0.0,0.0,0.0,0.0,0.47995681886696484,0.47995681886696484,False,0.47995681886696484,0.07409999670926481,3.739204716741217,1.8696023583706085,0.25,-0.024981006966488577,5.0,0.35,0.0,3.4591894149780273
24,1786853044.6658607,-3.9068948562485657,0.0,0.0,0.9981583684726375,-2.4456086652267826,309.67257519586997,1.0302181855600772,0.35,0.315,0.15,True,0.015627579424994265,True,0.0,0.0,0.0,0.0,0.48062757942499423,0.48062757942499423,False,0.48062757942499423,0.09040000441018492,3.9068948562485657,1.9534474281242828,0.25,0.00815677759740597,5.0,0.35,0.0,3.609471082687378
25,1786853044.816202,-3.886084011737731,0.0,0.0,0.9162172804310273,-2.3440116847081556,309.45620243582357,0.8884399492737911,0.35,0.315,0.15,True,0.015544336046950925,True,0.0,0.0,0.0,0.0,0.4805443360469509,0.4805443360469509,False,0.4805443360469509,0.07829999958630651,3.886084011737731,1.9430420058688656,0.25,0.0005046877915438955,5.0,0.35,0.0,3.759812355041504
26,1786853044.9666808,-3.6863628528629913,0.0,0.0,0.911350521685018,-2.067614676820313,309.22511112129564,0.9166050459401821,0.35,0.315,0.15,True,0.014745451411451966,True,0.0,0.0,0.0,0.0,0.4797454514114519,0.4797454514114519,False,0.4797454514114519,0.07620000542374328,3.6863628528629913,1.8431814264314956,0.25,-0.018489235157512548,5.0,0.35,0.0,3.9102911949157715
