step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,theta,lr_model_raw,lr_static_bias,elapsed_s
26,1786854577.1646893,9.896890548659352,0.0,0.0,-1.6238420952345063,11.663905546270875,54.01357133758936,-1.7049301555567689,-0.9896890548659352,-0.8907201493793416,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-0.9397899986426375,-0.9397899986426375,False,-0.9397899986426375,0.07449999975506216,-0.1;0.0,-0.9896890548659352,0.0,3.908691644668579
27,1786854577.3150432,10.272149999603391,0.0,0.0,-1.714357879294199,11.878757086969577,55.23654703767377,-1.7559436102167254,-1.027214999960339,-0.9244934999643052,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-0.973563349227601,-0.973563349227601,False,-0.973563349227601,0.0670000008540228,-0.1;0.0,-1.027214999960339,0.0,4.0590455532073975
28,1786854577.4655476,10.818810714082298,0.0,0.0,-1.8556833869499778,12.498875485820571,56.42190211748597,-1.9190447136993982,-1.0818810714082299,-0.9736929642674069,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0227628135307028,-1.0,False,-1.0,0.06720000237692147,-0.1;0.0,-1.0818810714082299,0.0,4.209549903869629
29,1786854577.6159275,10.995283279058254,0.0,0.0,-2.008203483430331,12.516695986723834,57.68563988019068,-2.076362491104569,-1.0995283279058254,-0.9895754951152429,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0386453443785388,-1.0,False,-1.0,0.07870000263210386,-0.1;0.0,-1.0995283279058254,0.0,4.359929800033569
30,1786854577.766471,11.149130176982322,0.0,0.0,-1.9044566133452068,12.660846170197091,58.9157322699095,-1.8627869210628116,-1.1149130176982323,-1.0034217159284091,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.052491565191705,-1.0,False,-1.0,0.07130000449251384,-0.1;0.0,-1.1149130176982323,0.0,4.510473251342773
31,1786854577.9169426,11.404345244870271,0.0,0.0,-1.9562978060723695,12.959504739498131,60.14426488547168,-1.9813087121380972,-1.140434524487027,-1.0263910720383245,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0754609213016204,-1.0,False,-1.0,0.06990000110818073,-0.1;0.0,-1.140434524487027,0.0,4.660944938659668
32,1786854578.0674486,11.206230609535591,0.0,0.0,-2.036110463448775,12.567105945639469,61.40928760959869,-2.0731091400784645,-1.1206230609535592,-1.0085607548582034,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0576306041214993,-1.0,False,-1.0,0.07129999721655622,-0.1;0.0,-1.1206230609535592,0.0,4.811450958251953
33,1786854578.2178366,10.837597648201914,0.0,0.0,-2.028905667816125,12.125393701734792,62.67244457396352,-2.0286111502990765,-1.0837597648201915,-0.9753837883381724,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0244536376014683,-1.0,False,-1.0,0.08189999789465219,-0.1;0.0,-1.0837597648201915,0.0,4.961838960647583
34,1786854578.3679304,11.454315828580764,0.0,0.0,-2.04303880685954,13.16440522856187,63.913022156871875,-2.051889118489376,-1.1454315828580766,-1.030888424572269,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0799582738355649,-1.0,False,-1.0,0.07020000339252874,-0.1;0.0,-1.1454315828580766,0.0,5.111932754516602
35,1786854578.5184338,11.002552837452823,0.0,0.0,-1.882972255573971,12.25472173535959,65.15926358120772,-1.8171655570628134,-1.1002552837452824,-0.9902297553707542,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0392996046340501,-1.0,False,-1.0,0.0714999987394549,-0.1;0.0,-1.1002552837452824,0.0,5.262436151504517
36,1786854578.668979,11.111462526023635,0.0,0.0,-1.963869758881184,12.603919715229866,66.43609070520519,-2.001333369481219,-1.1111462526023634,-1.000031627342127,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.049101476605423,-1.0,False,-1.0,0.07619999814778566,-0.1;0.0,-1.1111462526023634,0.0,5.412981271743774
37,1786854578.819392,10.96248372852705,0.0,0.0,-2.023821228854547,12.344417280847255,67.68743199848544,-2.0523079680257896,-1.096248372852705,-0.9866235355674345,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0356933848307304,-1.0,False,-1.0,0.09680000221123919,-0.1;0.0,-1.096248372852705,0.0,5.56339430809021
