step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
40,1786854660.5068355,10.897759759996795,186.05862446104265,0.0,-2.0212391114489976,12.32729337863683,186.05862446104265,-1.9988374170195113,-1.0,-0.9,-0.10639371021221229,False,0.0,False,36.67181325929232,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4096999982721172,27436.131291077832,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.634663963999518;33.003648292859104;34.14281973732265;35.08320303678361;35.941634590817344,10.897759759996795;9.126562192397227;7.5944762964236014;6.269221996406415;5.722877026891549;5.25028862826119,30.0;10.897759759996795,152.40231889477764,-1.0,0.0,6.01887845993042
41,1786854660.6568778,11.289678230745908,187.30228102878107,0.0,-1.9986123686452792,12.903424898028556,187.30228102878107,-1.9917084451977722,-1.0,-0.9,-0.10639371021221229,False,0.0,False,38.12526499390421,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.42499999835854396,27695.539598916475,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.693451734611887;33.11328748505117;34.296445409181146;35.27487701355358;36.16622035133573,11.289678230745908;9.46557166959521;7.887719494199858;6.522877362482877;5.942288918547688;5.44007991454375,30.0;11.289678230745908,152.40231889477764,-1.0,0.0,6.1689207553863525
42,1786854660.8073187,11.287974203071366,188.59948403617886,0.0,-2.080461279864015,12.733025513886732,188.59948403617886,-2.1183326367118465,-1.0,-0.9,-0.10639371021221229,False,0.0,False,39.57846112436491,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.43110000115120783,27694.40517257123,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.693196130460706;33.112810783309214;34.295777458023174;35.27404363165075;36.165243871838605,11.287974203071366;9.46409768565673;7.886444498093073;6.5217744908505075;5.941334934585689;5.439254718416621,30.0;11.287974203071366,152.40231889477764,-1.0,0.0,6.319361686706543
43,1786854660.957839,10.954967334829075,189.8212710812188,0.0,-1.9187526795961187,12.258031713972546,189.8212710812188,-1.8522422458068213,-1.0,-0.9,-0.10639371021221229,False,0.0,False,40.98170622458926,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4188999955658801,27473.80824428949,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.643245100224362;33.01965211191843;34.165244177033806;35.1111813133586;35.974416936279546,10.954967334829075;9.176046744627149;7.637280434102483;6.306247575498648;5.75490415280633;5.277992092177476,30.0;10.954967334829075,152.40231889477764,-1.0,0.0,6.469882011413574
44,1786854661.1083198,10.912484678736309,191.06438250606982,0.0,-2.0725400279790147,12.340059434515293,191.06438250606982,-2.141242143611486,-1.0,-0.9,-0.10639371021221229,False,0.0,False,42.37857892639968,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4139000011491589,27445.822980008492,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.636872701810447;33.00776758887648;34.1485916661886;35.09040449306359;35.95007258831045,10.912484678736309;9.139299247106907;7.605493848747474;6.278752179166565;5.731120634979079;5.257419349256903,30.0;10.912484678736309,152.40231889477764,-1.0,0.0,6.620362758636475
45,1786854661.2588208,11.24717873248541,192.34924673914963,0.0,-1.9691694520158594,12.83640064962519,192.34924673914963,-1.9276610286428797,-1.0,-0.9,-0.10639371021221229,False,0.0,False,43.825655736272495,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4141000026720576,27667.263364553928,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.68707680987281;33.10139825041279;34.27978629647988;35.254091956327905;36.14186635209645,11.24717873248541;9.428809603599879;7.855920307113895;6.4953710656535195;5.9184959717902945;5.419499015598604,30.0;11.24717873248541,152.40231889477764,-1.0,0.0,6.770863771438599
46,1786854661.4093192,11.265576261907949,193.65012790955655,0.0,-2.112061368897297,12.719242525764919,193.65012790955655,-2.176094013886286,-1.0,-0.9,-0.10639371021221229,False,0.0,False,45.27549217555867,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4123999970033765,27679.499449314688,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.689836439286193;33.106544959268746;34.286997829053654;35.2630895614176;36.15240890991242,11.265576261907949;9.444723466550375;7.869685798566075;6.507278215759655;5.928795656632102;5.428408242986768,30.0;11.265576261907949,152.40231889477764,-1.0,0.0,6.9213621616363525
47,1786854661.5597973,10.565505061484266,194.91522248641138,0.0,-2.1053340476449875,11.711256155407142,194.91522248641138,-2.105244162005228,-1.0,-0.9,-0.10639371021221229,False,0.0,False,46.6203179347813,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4200999974273145,27218.581088878556,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.58482575922264;32.910700040950225;34.01258129464458;34.9207085790902;35.751238680135664,10.565505061484266;8.839161878183889;7.3458750246290645;6.054181896304141;5.536867340303082;5.089390249362165,30.0;10.565505061484266,152.40231889477764,-1.0,0.0,7.071840286254883
48,1786854661.7102914,11.116721118447103,196.15512483142743,0.0,-1.9935472460183201,12.798738179821344,196.15512483142743,-1.9484318687895494,-1.0,-0.9,-0.10639371021221229,False,0.0,False,48.047826102548356,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.41959999362006783,27580.687840478182,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.667508167767064;33.06490273288558;34.22864903171309;35.190289580198886;36.0671086546391,11.116721118447103;9.315963767456743;7.7583086588500825;6.410936989905322;5.845460496268103;5.356323329271909,30.0;11.116721118447103,152.40231889477764,-1.0,0.0,7.222334384918213
49,1786854661.86079,10.667083460079951,197.45053548854276,0.0,-1.9700813463090339,11.920163214884198,197.45053548854276,-1.962817784187712,-1.0,-0.9,-0.10639371021221229,False,0.0,False,49.407888621560346,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4254000014043413,27284.86100025002,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.600062519011992;32.939116597957366;34.052398376245115;34.97038711446402;35.80944737302337,10.667083460079951;8.927027192969156;7.42187852191832;6.119924921459346;5.593735057062334;5.138580824358919,30.0;10.667083460079951,152.40231889477764,-1.0,0.0,7.372833013534546
50,1786854662.0112836,10.897713187604587,198.65159962428322,0.0,-1.9943570337386431,12.44233610779103,198.65159962428322,-2.0075541518197055,-1.0,-0.9,-0.10639371021221229,False,0.0,False,50.802545599701034,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4191999978502281,27436.100644695925,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.63465697814069;33.003635264232386;34.1428014817017;35.083180259812664;35.941607902878644,10.897713187604587;9.126521907277967;7.594441449795442;6.269191854073057;5.722850953773194;5.250266075013813,30.0;10.897713187604587,152.40231889477764,-1.0,0.0,7.523326635360718
51,1786854662.161344,11.107637596167582,199.87004998291798,0.0,-1.8922246708062689,12.643386808227604,199.87004998291798,-1.8512469101607667,-1.0,-0.9,-0.10639371021221229,False,0.0,False,52.228691239126164,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4172999979346059,27574.672216412448,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.66614563942514;33.062361617527884;34.22508843858676;35.185847138802686;36.061903414489464,11.107637596167582;9.308106520684957;7.751512140392488;6.405058001439502;5.840375171245169;5.351924523127071,30.0;11.107637596167582,152.40231889477764,-1.0,0.0,7.673387050628662
52,1786854662.3117623,10.904216571674851,201.05958104261038,0.0,-2.1358677782549242,12.262817740996706,201.05958104261038,-2.243079504915578,-1.0,-0.9,-0.10639371021221229,False,0.0,False,53.62432372487737,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.44830000115325674,27440.38052857782,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.635632485751227;33.00545458592604;34.145350702577254;35.086360843480556;35.94533461536191,10.904216571674851;9.132147334498745;7.599307444341415;6.273400939355324;5.7264918125423545;5.253415417849136,30.0;10.904216571674851,152.40231889477764,-1.0,0.0,7.823805332183838
53,1786854662.4620457,10.982480471373705,202.29565938204757,0.0,-1.936854729027893,12.461803751063384,202.29565938204757,-1.854356674256109,-1.0,-0.9,-0.10639371021221229,False,0.0,False,55.03169579558343,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.43559999903663993,27491.951348314255,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.647372070706055;33.027348911866795;34.176028879470834;35.124637051448325;35.990183120208854,10.982480471373705;9.199845607738254;7.65786645069359;6.324054479849956;5.770307125070211;5.291315663185732,30.0;10.982480471373705,152.40231889477764,-1.0,0.0,7.974088668823242
